3d_x,3d_y,3d_z
-12.9414172306,-191.8347908647,1291.0782169118
-12.8612541359,-191.8191198663,1290.7895504986
-12.7810910412,-191.8034488680,1290.5008840855
-12.6943031374,-191.7743196142,1290.2151930876
-12.6075152335,-191.7451903603,1289.9295020896
-12.5129695767,-191.6996079847,1289.6484622956
-12.4184239198,-191.6540256091,1289.3674225016
-12.3195016921,-191.5835471804,1289.0931103000
-12.2205794643,-191.5130687518,1288.8187980984
-12.1216572366,-191.4425903231,1288.5444858968
-12.0423262498,-191.3538307557,1288.2691164473
-11.9629952630,-191.2650711883,1287.9937469977
-11.9005550682,-191.1619098204,1287.7190490650
-11.8381148734,-191.0587484524,1287.4443511323
-11.7692293021,-190.9413256159,1287.1770186511
-11.7003437309,-190.8239027793,1286.9096861698
-11.6203959884,-190.6864634195,1286.6552873081
-11.5404482459,-190.5490240597,1286.4008884464
-11.4605005034,-190.4115846998,1286.1464895847
-11.3512864637,-190.2590634665,1285.9123751535
-11.2420724239,-190.1065422332,1285.6782607222
-11.1328583842,-189.9540209999,1285.4441462909
-10.9993113482,-189.7927779527,1285.2292838492
-10.8657643121,-189.6315349055,1285.0144214074
-10.7176109775,-189.4730021880,1284.8072548876
-10.5694576429,-189.3144694705,1284.6000883678
-10.4213043082,-189.1559367530,1284.3929218480
-10.2683860867,-188.9958754444,1284.1904461829
-10.1154678651,-188.8358141357,1283.9879705177
-9.9625496435,-188.6757528270,1283.7854948526
-9.8246658734,-188.4990898423,1283.5860499835
-9.6867821034,-188.3224268577,1283.3866051144
-9.5488983333,-188.1457638730,1283.1871602453
-9.4302091001,-187.9451210422,1282.9983340809
-9.3115198669,-187.7444782114,1282.8095079165
-9.1928306336,-187.5438353806,1282.6206817521
-9.0859175189,-187.3244167143,1282.4462540171
-8.9790044041,-187.1049980479,1282.2718262821
-8.8720912893,-186.8855793815,1282.0973985471
-8.7712945291,-186.6476195232,1281.9450334627
-8.6704977689,-186.4096596648,1281.7926683783
-8.5771172532,-186.1561201447,1281.6622928015
-8.4837367374,-185.9025806246,1281.5319172248
-8.3903562216,-185.6490411044,1281.4015416481
-8.3104673129,-185.3788699252,1281.2984625709
-8.2305784041,-185.1086987459,1281.1953834937
-8.1516563016,-184.8327882078,1281.1079496517
-8.0727341992,-184.5568776698,1281.0205158097
-7.9938120967,-184.2809671317,1280.9330819677
-7.8668794685,-184.0236076857,1280.8455935487
-7.7399468403,-183.7662482397,1280.7581051297
-7.5782765786,-183.5343879946,1280.6575886972
-7.4166063169,-183.3025277495,1280.5570722646
-7.2549360551,-183.0706675044,1280.4565558320
-7.0689676223,-182.8608833431,1280.3497553281
-6.8829991896,-182.6510991817,1280.2429548241
-6.6979583569,-182.4399632426,1280.1372121863
-6.5129175242,-182.2288273034,1280.0314695485
-6.3278766916,-182.0176913642,1279.9257269108
-6.1487607883,-181.7966666631,1279.8305135992
-5.9696448850,-181.5756419620,1279.7353002877
-5.8007321771,-181.3414401818,1279.6539490539
-5.6318194692,-181.1072384015,1279.5725978202
-5.4710336106,-180.8618404988,1279.5099258405
-5.3102477520,-180.6164425962,1279.4472538609
-5.1494618934,-180.3710446935,1279.3845818812
-4.9858516386,-180.1239934382,1279.3377058557
-4.8222413838,-179.8769421828,1279.2908298301
-4.6572987610,-179.6300119353,1279.2481755918
-4.4923561383,-179.3830816878,1279.2055213535
-4.3274135155,-179.1361514402,1279.1628671153
-4.1615209151,-178.8898632276,1279.1201850176
-3.9956283147,-178.6435750150,1279.0775029200
-3.8280890220,-178.3978987136,1279.0378325238
-3.6605497294,-178.1522224121,1278.9981621276
-3.4981411930,-177.9013951635,1278.9715320948
-3.3357326567,-177.6505679148,1278.9449020621
-3.1733241203,-177.3997406661,1278.9182720293
-3.0186055259,-177.1428958859,1278.9086327659
-2.8638869314,-176.8860511057,1278.8989935026
-2.7114389309,-176.6279629509,1278.8867415020
-2.5589909305,-176.3698747961,1278.8744895014
-2.4090600278,-176.1103104591,1278.8623618725
-2.2591291252,-175.8507461221,1278.8502342436
-2.1091982226,-175.5911817851,1278.8381066148
-1.9512972528,-175.3365883158,1278.8223126547
-1.7933962831,-175.0819948466,1278.8065186946
-1.6259092124,-174.8341719629,1278.7834557485
-1.4584221416,-174.5863490793,1278.7603928023
-1.2909350708,-174.3385261957,1278.7373298561
-1.1082483995,-174.1010404680,1278.7222929263
-0.9255617282,-173.8635547403,1278.7072559965
-0.7413175605,-173.6268974912,1278.7003688271
-0.5570733928,-173.3902402421,1278.6934816576
-0.3728292250,-173.1535829930,1278.6865944882
-0.1935137433,-172.9130790117,1278.6846469185
-0.0141982617,-172.6725750305,1278.6826993487
0.1647847532,-172.4318185286,1278.6815215618
0.3437677681,-172.1910620267,1278.6803437749
0.5227507830,-171.9503055248,1278.6791659879
0.7060682653,-171.7129370346,1278.6720315278
0.8893857476,-171.4755685443,1278.6648970677
1.0727032300,-171.2382000541,1278.6577626076
1.2649141179,-171.0081246405,1278.6467954466
1.4571250058,-170.7780492269,1278.6358282855
1.6604413657,-170.5577736835,1278.6239479326
1.8637577256,-170.3374981401,1278.6120675798
2.0670740854,-170.1172225967,1278.6001872270
2.2832505550,-169.9104383261,1278.5776483834
2.4994270245,-169.7036540556,1278.5551095398
2.7156034940,-169.4968697850,1278.5325706963
2.9396723127,-169.3030182040,1278.4855097885
3.1637411313,-169.1091666230,1278.4384488806
3.3878099500,-168.9153150419,1278.3913879728
3.6112727453,-168.7302610469,1278.3151029940
3.8347355407,-168.5452070518,1278.2388180152
4.0581983361,-168.3601530567,1278.1625330364
4.2685041120,-168.1734363978,1278.0580898945
4.4788098878,-167.9867197388,1277.9536467525
4.6804257253,-167.7942916585,1277.8426400501
4.8820415628,-167.6018635781,1277.7316333477
5.0836574002,-167.4094354978,1277.6206266453
5.2813950728,-167.2098822098,1277.5153731508
5.4791327455,-167.0103289219,1277.4101196564
5.6768704181,-166.8107756339,1277.3048661620
5.8703063162,-166.6003391439,1277.2137671116
6.0637422144,-166.3899026538,1277.1226680613
6.2571781125,-166.1794661638,1277.0315690110
6.4428747722,-165.9567529466,1276.9546562457
6.6285714319,-165.7340397294,1276.8777434805
6.8142680916,-165.5113265121,1276.8008307152
6.9962576967,-165.2856881684,1276.7235835699
7.1782473018,-165.0600498246,1276.6463364246
7.3602369069,-164.8344114809,1276.5690892792
7.5464236316,-164.6091183399,1276.5014320240
7.7326103563,-164.3838251989,1276.4337747688
7.9204424208,-164.1587089438,1276.3701997172
8.1082744854,-163.9335926887,1276.3066246656
8.2961065500,-163.7084764335,1276.2430496140
8.4829917336,-163.4821662606,1276.1809397613
8.6698769172,-163.2558560877,1276.1188299086
8.8567621008,-163.0295459149,1276.0567200559
9.0427621542,-162.8036054668,1275.9907284348
9.2287622076,-162.5776650187,1275.9247368137
9.4147622610,-162.3517245706,1275.8587451926
9.6098695863,-162.1328422438,1275.7953128772
9.8049769116,-161.9139599170,1275.7318805619
10.0091753261,-161.7015591237,1275.6754101228
10.2133737407,-161.4891583304,1275.6189396838
10.4175721552,-161.2767575370,1275.5624692447
10.6344539402,-161.0769871523,1275.5072054705
10.8513357252,-160.8772167677,1275.4519416963
11.0682175102,-160.6774463830,1275.3966779221
11.2937192459,-160.4913744493,1275.3294008626
11.5192209815,-160.3053025157,1275.2621238031
11.7447227171,-160.1192305820,1275.1948467436
11.9742764498,-159.9472904120,1275.1068600300
12.2038301824,-159.7753502420,1275.0188733165
12.4397746555,-159.6182636487,1274.9206185059
12.6757191287,-159.4611770554,1274.8223636954
12.9116636019,-159.3040904621,1274.7241088848
13.1519531555,-159.1503130276,1274.6313003130
13.3922427092,-158.9965355930,1274.5384917411
13.6357891691,-158.8384656526,1274.4629999151
13.8793356290,-158.6803957121,1274.3875080891
14.1228820889,-158.5223257716,1274.3120162631
14.3708753915,-158.3642357298,1274.2527975115
14.6188686941,-158.2061456879,1274.1935787600
14.8672892959,-158.0505781793,1274.1296572859
15.1157098978,-157.8950106706,1274.0657358119
15.3659837943,-157.7423502074,1274.0020352650
15.6162576909,-157.5896897442,1273.9383347181
15.8719686432,-157.4422297168,1273.8847861497
16.1276795955,-157.2947696893,1273.8312375813
16.3833905478,-157.1473096619,1273.7776890129
16.6580684642,-157.0371835256,1273.7284520722
16.9327463807,-156.9270573893,1273.6792151315
17.1989312100,-156.8133246662,1273.6004083786
17.4651160394,-156.6995919431,1273.5216016257
17.7313008688,-156.5858592199,1273.4427948728
17.9322541967,-156.4009039332,1273.3186606635
18.1332075246,-156.2159486465,1273.1945264541
18.3341608525,-156.0309933598,1273.0703922448
18.5351141804,-155.8460380731,1272.9462580354
18.7360675083,-155.6610827865,1272.8221238261
