3d_x,3d_y,3d_z
67.0875629671,-118.5715231326,1287.9750008627
67.2474207407,-118.7783175141,1287.8277542127
67.4066186052,-118.9969853750,1287.6979836206
67.5658164696,-119.2156532359,1287.5682130285
67.7280211967,-119.4345135473,1287.4425555949
67.8902259238,-119.6533738586,1287.3168981612
68.0524306509,-119.8722341699,1287.1912407276
68.2132742312,-120.0974375119,1287.0754270953
68.3741178116,-120.3226408538,1286.9596134629
68.5349613920,-120.5478441957,1286.8437998306
68.6922792344,-120.7777337871,1286.7324361370
68.8495970767,-121.0076233785,1286.6210724434
69.0069149191,-121.2375129699,1286.5097087499
69.1857047889,-121.4539576462,1286.4039454077
69.3644946587,-121.6704023225,1286.2981820654
69.5745300359,-121.8658020837,1286.2104092128
69.7845654131,-122.0612018449,1286.1226363602
69.9946007903,-122.2566016060,1286.0348635076
70.2748644796,-122.3631487701,1286.0248651928
70.5551281689,-122.4696959342,1286.0148668779
70.8353918581,-122.5762430983,1286.0048685631
