,3d_x,3d_y,3d_z
431,68.789886784,-218.2498048064,1364.5947354648
432,68.7991502893,-218.2867257583,1364.2971602125
433,68.8084137946,-218.3236467102,1363.9995849602
434,68.8346703881,-218.3517671778,1363.7020621365
435,68.8609269816,-218.3798876453,1363.4045393129
436,68.8871835751,-218.4080081129,1363.1070164892
437,68.9568032931,-218.4288843699,1362.8159541647
438,69.026423011,-218.4497606269,1362.5248918401
439,69.1126018135,-218.4829336006,1362.2394574907
440,69.198780616,-218.5161065742,1361.9540231413
441,69.2203113759,-218.5824223682,1361.6622378747
442,69.2418421358,-218.6487381622,1361.370452608
443,69.1783850143,-218.7329817925,1361.0896035302
444,69.1149278927,-218.8172254228,1360.8087544525
445,69.0031675026,-218.8965158964,1360.5418787586
446,68.8914071124,-218.9758063701,1360.2750030647
447,68.7796467223,-219.0550968437,1360.0081273708
448,68.637799411,-219.1176885162,1359.7512974216
449,68.4959520998,-219.1802801888,1359.4944674724
450,68.3103895183,-219.2298595795,1359.2640148474
451,68.1248269368,-219.2794389702,1359.0335622224
452,67.9392643553,-219.3290183609,1358.8031095974
453,67.691926104,-219.3793682316,1358.6409717549
454,67.4445878527,-219.4297181022,1358.4788339123
455,67.1663488162,-219.4771217582,1358.3771681268
456,66.8881097797,-219.5245254142,1358.2755023412
457,66.5999127439,-219.5562148315,1358.1984423037
458,66.3117157081,-219.5879042488,1358.1213822662
459,66.0235186723,-219.6195936661,1358.0443222287
460,65.7300065935,-219.6340412926,1357.9839738589
461,65.4364945148,-219.648488919,1357.9236254892
462,65.1436213863,-219.6486959844,1357.8586232759
463,64.8507482578,-219.6489030499,1357.7936210625
464,64.5578751294,-219.6491101154,1357.7286188492
465,64.26712453,-219.6497621703,1357.6547022491
466,63.9763739306,-219.6504142253,1357.580785649
467,63.7049985449,-219.6508293161,1357.45289809
468,63.4336231592,-219.6512444069,1357.325010531
469,63.2241240715,-219.6469686957,1357.1103204042
470,63.0146249838,-219.64269298440001,1356.8956302774
471,62.927642518,-219.6418150579,1356.6085183134
472,62.8406600522,-219.6409371314,1356.3214063494
473,62.8549954513,-219.6447848437,1356.0217737553
474,62.8693308503,-219.648632556,1355.7221411612
475,62.8836662494,-219.6524802683,1355.4225085671
476,63.0506739529,-219.6709012102,1355.1739746743
477,63.2176816565,-219.689322152,1354.9254407815
478,63.4083971645,-219.7351419397,1354.6984426712
479,63.5991126724,-219.7809617274,1354.471444561
480,63.824249065,-219.8331531527,1354.2801603225
481,64.0493854575,-219.885344578,1354.088876084
482,64.27452185,-219.9375360033,1353.8975918455
483,64.5184917062,-219.9953437365,1353.7328588032
484,64.7624615624,-220.0531514698,1353.5681257609
485,65.0197919529,-220.1011219941,1353.4215655379
486,65.2771223433,-220.1490925183,1353.2750053149
487,65.5465155451,-220.1688632396,1353.1444816718
488,65.8159087469,-220.1886339608,1353.0139580288
489,66.0853019487,-220.208404682,1352.8834343857
490,66.3611612446,-220.1872184757,1352.7674482074
491,66.6370205404,-220.1660322694,1352.651462029
492,66.9131325224,-220.1388916781,1352.5373324462
493,67.1892445044,-220.1117510867,1352.4232028633
494,67.4675203043,-220.0737232708,1352.3177682181
495,67.7457961042,-220.0356954549,1352.2123335728
496,68.024071904,-219.997667639,1352.1068989275
497,68.2955079718,-219.9240009281,1352.0025165687
498,68.5669440396,-219.8503342172,1351.89813421
499,68.8280584241,-219.7500855838,1351.7896469311
500,69.0891728087,-219.6498369504,1351.6811596521
501,69.3368517262,-219.5246448037,1351.5672207202
502,69.5845306438,-219.399452657,1351.4532817883
503,69.8322095613,-219.2742605103,1351.3393428564
504,70.0600273815,-219.1372001263,1351.2003698664
505,70.2878452016,-219.0001397423,1351.0613968763
506,70.487762192,-218.8701331395,1350.8793763276
507,70.6876791825,-218.7401265366,1350.6973557789
508,70.8323396282,-218.6341326734,1350.456859092
509,70.9770000739,-218.5281388103,1350.2163624051
510,71.0429899331,-218.4356817276,1349.9386988923
511,71.1089797923,-218.343224645,1349.6610353795
512,71.1124504511,-218.2563672358,1349.3739051912
513,71.1159211098,-218.1695098266,1349.086775003
514,71.0477998123,-218.0896767474,1348.8057302231
515,70.9796785147,-218.0098436682,1348.5246854433
516,70.9115572172,-217.930010589,1348.2436406634
517,70.7613859153,-217.9059711769,1347.9850469923
518,70.6112146134,-217.8819317647,1347.7264533211
519,70.4406042652,-217.906398749,1347.4809060227
520,70.269993917,-217.9308657333,1347.2353587242
521,70.0989731739,-217.9837794306,1346.9946264122
522,69.9279524308,-218.036693128,1346.7538941001
523,69.7569316877,-218.0896068253,1346.5131617881
524,69.5910284703,-218.1490112415,1346.2703712657
525,69.4251252528,-218.2084156577,1346.0275807433
526,69.2735204873,-218.257694623,1345.7734398795
527,69.1219157219,-218.3069735883,1345.5192990156
528,69.0127960373,-218.3342201523,1345.2411794025
529,68.9036763528,-218.3614667164,1344.9630597894
530,68.853793715,-218.3812319889,1344.6678970268
531,68.8039110771,-218.4009972614,1344.3727342641
532,68.7540284393,-218.420762534,1344.0775715015
533,68.7634951601,-218.4272762961,1343.7777916621
534,68.7729618809,-218.4337900582,1343.4780118228
535,68.8324950791,-218.4348369233,1343.1839800177
536,68.8920282773,-218.4358837884,1342.8899482126
537,69.0577830993,-218.4283012263,1342.6400125334
538,69.2235379213,-218.4207186641,1342.3900768542
539,69.4627923871,-218.3816860285,1342.2133461157
540,69.7020468529,-218.3426533929,1342.0366153771
541,69.9719706542,-218.2880668975,1341.9176134613
542,70.2418944556,-218.2334804021,1341.7986115454
543,70.5223727241,-218.1828020812,1341.7049971838
544,70.8028509926,-218.1321237603,1341.6113828222
545,71.0886296876,-218.0751759026,1341.5400562565
546,71.3744083826,-218.018228045,1341.4687296907
547,71.6603681663,-217.9511444951,1341.4076821727
548,71.9463279499,-217.8840609452,1341.3466346546
549,72.2247901581,-217.7938009922,1341.2809692945
550,72.5032523663,-217.7035410392,1341.2153039345
551,72.7817145744,-217.6132810862,1341.1496385744
552,73.0409593127,-217.4767536815,1341.0851991963
553,73.3002040509,-217.3402262769,1341.0207598182
554,73.5459376938,-217.1902179641,1340.9364242806
555,73.7916713366,-217.0402096514,1340.852088743
556,74.0227400986,-216.8777487067,1340.7510260461
557,74.2538088605,-216.7152877621,1340.6499633493
558,74.4848776225,-216.5528268174,1340.5489006524
559,74.6981778982,-216.3783446816,1340.4303300966
560,74.9114781738,-216.2038625458,1340.3117595409
561,75.1078784494,-216.0188880276,1340.1805674704
562,75.304278725,-215.8339135093,1340.0493754
