,3d_x,3d_y,3d_z
202,-7.8184330238,-205.6225610688,1366.9797566691
203,-7.9061642690000005,-205.5820578856,1366.695744837
204,-7.9853185771,-205.5383221393,1366.4096997706
205,-8.0644728852,-205.494586393,1366.1236547042
206,-8.138898265,-205.4419177629,1365.8378455401
207,-8.2133236447,-205.3892491328,1365.5520363761
208,-8.2788881442,-205.3184516677,1365.2679782564
209,-8.3444526436,-205.2476542025,1364.9839201368
210,-8.402350776,-205.1635427406,1364.7018331498
211,-8.4602489084,-205.0794312787,1364.4197461628
212,-8.5127631714,-204.9865805992,1364.1393517914
213,-8.5652774344,-204.8937299197,1363.85895742
214,-8.6177916973,-204.8008792401,1363.5785630487
215,-8.6672300211,-204.707471152,1363.2977948503
216,-8.7166683448,-204.6140630639,1363.0170266519
217,-8.7677656447,-204.5147889232,1362.7385778937
218,-8.8188629445,-204.4155147824,1362.4601291356
219,-8.8647762341,-204.3079707319,1362.183857083
220,-8.9106895237,-204.2004266813,1361.9075850304
221,-8.9509000376,-204.0891597145,1361.6318990194
222,-8.9911105516,-203.9778927476,1361.3562130085
223,-9.0271786299,-203.856611016,1361.084202282
224,-9.0632467082,-203.7353292844,1360.8121915556
225,-9.0977561138,-203.6067727637,1360.5433378371
226,-9.1322655194,-203.478216243,1360.2744841187
227,-9.1590829574,-203.3586960435,1360.0006306051
228,-9.1859003954,-203.239175844,1359.7267770914
229,-9.2127178333,-203.1196556445,1359.4529235778
230,-9.2112139674,-203.0290174544,1359.1669472555
231,-9.2097101014,-202.9383792644,1358.8809709333
232,-9.1864790936,-202.871427488,1358.5894614482
233,-9.1632480857,-202.8044757115,1358.2979519631
234,-9.1282672228,-202.743053994,1358.0063980026
235,-9.0932863599,-202.6816322765,1357.7148440422
236,-9.0565454553,-202.6030367919,1357.4276631658
237,-9.0198045507,-202.5244413074,1357.1404822895
238,-8.9928658082,-202.4370635475,1356.8547561422
239,-8.9659270656,-202.3496857876,1356.569029995
240,-8.9466215093,-202.2692091675,1356.2806711749
241,-8.927315953,-202.1887325474,1355.9923123548
242,-8.9057864982,-202.1235246617,1355.7002774011
243,-8.8842570434,-202.058316776,1355.4082424473
244,-8.8568409422,-202.0051800561,1355.1142614167
245,-8.8294248409,-201.9520433362,1354.820280386
246,-8.7918177224,-201.9046171189,1354.5264497229
247,-8.7542106038,-201.8571909016,1354.2326190599
248,-8.702161735,-201.8031828989,1353.9421469426
249,-8.6501128663,-201.7491748963,1353.6516748254
250,-8.5764177513,-201.692445182,1353.3664542624
251,-8.5027226364,-201.6357154677,1353.0812336994
252,-8.4290275215,-201.5789857534,1352.7960131364
253,-8.3204863679,-201.5598689525,1352.5169909762
254,-8.2119452143,-201.5407521516,1352.2379688159
255,-8.0753213175,-201.5729671934,1351.9728346953
256,-7.9386974207,-201.6051822351,1351.7077005747
257,-7.7973966038,-201.687617465,1351.4562278883
258,-7.6560957869,-201.770052695,1351.2047552019
259,-7.4942634694,-201.8797973253,1350.9772328577
260,-7.3324311519,-201.9895419557,1350.7497105135
261,-7.1468965787,-202.120434347,1350.5536388326
262,-6.9613620055,-202.2513267383,1350.3575671517
263,-6.7758274323,-202.3822191296,1350.1614954708
264,-6.5661739514,-202.5257480914,1350.0019810355
265,-6.3565204704000005,-202.6692770532,1349.8424666003
266,-6.1320091858,-202.8224284778,1349.7154259603
267,-5.9074979012,-202.9755799024,1349.5883853203
268,-5.6829866165,-203.128731327,1349.4613446802
269,-5.4458486318,-203.2985308623,1349.3911044211
270,-5.208710647,-203.4683303976,1349.3208641619
271,-4.9471254123,-203.6150465486,1349.3139695265
272,-4.6855401776,-203.7617626997,1349.307074891
273,-4.4274200992,-203.8959090005,1349.3804151601
274,-4.1693000207,-204.0300553014,1349.4537554292
275,-3.9111799422,-204.1642016022,1349.5270956983
276,-3.6758779088,-204.2841426397,1349.6693880051
277,-3.4405758753,-204.4040836772,1349.8116803118
278,-3.2070760907,-204.5388462123,1349.9432740417
279,-2.9735763061,-204.6736087474,1350.0748677716
280,-2.7400765216,-204.8083712825,1350.2064615014
281,-2.5133898498,-204.974741957,1350.3110270383
282,-2.2867031780000002,-205.1411126316,1350.4155925751
283,-2.0600165062,-205.3074833061,1350.5201581119
284,-1.8523459601,-205.50048034,1350.6182656508
285,-1.6446754139,-205.6934773738,1350.7163731897
286,-1.4531806564,-205.8892793603,1350.8388123172
287,-1.261685899,-206.0850813468,1350.9612514447
288,-1.0701911415,-206.2808833333,1351.0836905722
289,-0.8970729609,-206.4484509055,1351.2624395702
290,-0.7239547802,-206.6160184778,1351.4411885681
291,-0.5642818847000001,-206.7425004352,1351.6614313453
292,-0.4046089892,-206.8689823925,1351.8816741224
293,-0.2668233277,-206.9535657676,1352.1343809964
294,-0.1290376662,-207.0381491427,1352.3870878704
295,0.0087479953,-207.1227325177,1352.6397947443
296,0.1336489887,-207.177615903,1352.9069792421
297,0.25854998220000003,-207.2324992882,1353.1741637399
298,0.3972505784,-207.2661471092,1353.4380386511
299,0.5359511746,-207.2997949303,1353.7019135623
300,0.6787505861,-207.3140188351,1353.9653637636
301,0.8215499976,-207.32824274,1354.228813965
302,0.9643494092,-207.34246664490001,1354.4922641664
303,1.0968215224,-207.3449689709,1354.7614200275
304,1.2292936356,-207.3474712968,1355.0305758886
305,1.3551870523,-207.3262760773,1355.3020562937
306,1.4810804690000001,-207.3050808578,1355.5735366987
307,1.6159554753,-207.2482253328,1355.8354072429
308,1.7508304816,-207.1913698078,1356.0972777872
309,1.8857054879,-207.1345142829,1356.3591483314
310,2.0308089713,-207.0182503672,1356.5945791727
311,2.1759124546,-206.9019864515,1356.830010014
312,2.3295782143,-206.7481329931,1357.0366883817
313,2.483243974,-206.5942795348,1357.2433667493
314,2.6225539405,-206.4051541945,1357.4299795541
315,2.761863907,-206.2160288542,1357.6165923588
316,2.9011738734,-206.0269035139,1357.8032051636
317,3.0069992913,-205.7849651148,1357.9455666471
318,3.1128247091,-205.5430267158,1358.0879281306
319,3.1873030155,-205.2729718848,1358.1952750921
320,3.2617813218,-205.0029170538,1358.3026220536
321,3.317577819,-204.7157143209,1358.3689646576
322,3.3733743163,-204.428511588,1358.4353072616
323,3.4336033492,-204.1362233007,1358.4659670189
324,3.4938323822,-203.8439350134,1358.4966267761
325,3.553144777,-203.5498712969,1358.4936992417
326,3.6124571718,-203.2558075804,1358.4907717072
327,3.6717695667,-202.9617438639,1358.4878441728
328,3.7133724136,-202.6687856882,1358.4384001602
329,3.7549752606,-202.3758275124,1358.3889561475
330,3.7904509361,-202.089000117,1358.3085103788
331,3.8259266116,-201.8021727217,1358.22806461
332,3.8530649947,-201.5215398664,1358.1255526169
333,3.8802033777,-201.2409070112,1358.0230406238
334,3.8980774159,-200.9710318448,1357.8932411118
335,3.9159514542,-200.7011566784,1357.7634415998
336,3.9338254924,-200.431281512,1357.6336420878
337,3.9368176454,-200.1756385235,1357.4766780491
338,3.9398097984000002,-199.919995535,1357.3197140103
339,3.9398274128,-199.677478712,1357.1431195873
340,3.9398450271,-199.4349618889,1356.9665251644
341,3.9454593757,-199.2067279231,1356.7719031308
342,3.9510737243,-198.9784939573,1356.5772810973
343,3.9566880728,-198.7502599915,1356.3826590638
344,3.9671079789,-198.5351229029,1356.1738350741
345,3.977527885,-198.3199858143,1355.9650110844
346,3.9929878379,-198.1124571933,1355.7489257741
347,4.0084477908,-197.9049285722,1355.5328404639
348,4.0239077437,-197.6973999512,1355.3167551536
349,4.0489738927,-197.5093945733,1355.0843209349
350,4.0740400417,-197.3213891953,1354.8518867161
351,4.1035413296,-197.1469056183,1354.6096365245
352,4.1330426174,-196.9724220412,1354.3673863328
353,4.1625439052,-196.7979384642,1354.1251361412
354,4.1862755207,-196.6301849005,1353.8775567553
355,4.2100071362,-196.4624313369,1353.6299773694
356,4.2286927618,-196.2858050698,1353.38820473
357,4.2473783874,-196.1091788028,1353.1464320905
358,4.2632815272,-195.9117198217,1352.9211388573
359,4.2791846669,-195.7142608407,1352.695845624
360,4.2950878066,-195.5168018597,1352.4705523907
361,4.3092255561,-195.2851330863,1352.2804742397
362,4.3233633057,-195.0534643129,1352.0903960888
363,4.3447326049,-194.811243205,1351.9146909725
364,4.3661019041,-194.569022097,1351.7389858561
365,4.3961915789,-194.3269921273,1351.5642972611
366,4.4262812537,-194.0849621576,1351.389608666
367,4.4640514215,-193.8447050616,1351.2139671498
368,4.5018215893,-193.6044479655,1351.0383256336
369,4.5395917571,-193.3641908695,1350.8626841173
370,4.5792188432,-193.1189870509,1350.6944438682
371,4.6188459293,-192.8737832324,1350.5262036191
372,4.6603951035,-192.6164777309,1350.3776521296
373,4.7019442777,-192.3591722295,1350.2291006401
374,4.7473125451,-192.0896711709,1350.1053634195
375,4.7926808124,-191.8201701123,1349.9816261989
376,4.8356038903,-191.5427550025,1349.8758033931
377,4.8785269682,-191.2653398927,1349.7699805873
378,4.9190436155,-190.9794306186,1349.6886523125
379,4.9595602627,-190.6935213445,1349.6073240377
380,5.0072506279,-190.4029192036,1349.5500874695
381,5.0549409931,-190.1123170626,1349.4928509014
382,5.1155038209,-189.8212059578,1349.4530204034
383,5.1760666487,-189.5300948531,1349.4131899054
384,5.2366294765,-189.2389837483,1349.3733594074
385,5.3041214547,-188.9487961969,1349.3382023612
386,5.3716134328,-188.6586086455,1349.303045315
387,5.4431132594000005,-188.3705850404,1349.2591115272
388,5.514613086,-188.0825614353,1349.2151777394
389,5.5991990917,-187.7975981312,1349.1746669637
390,5.6837850975,-187.5126348271,1349.1341561881
391,5.7836211902,-187.2312633397,1349.1047820385
392,5.8834572829,-186.9498918523,1349.0754078889
393,5.989438398,-186.6699794408,1349.0549862059
394,6.0954195131,-186.3900670293,1349.0345645228
395,6.2122939001,-186.114147433,1349.0201162003
396,6.3291682871,-185.8382278367,1349.0056678777
397,6.4515548738,-185.5644673775,1348.9969080612
398,6.5739414605,-185.2907069183,1348.9881482448
399,6.7060995048,-185.0215434211,1348.978914442
400,6.8382575491,-184.7523799239,1348.9696806393
401,6.9704155935,-184.4832164268,1348.9604468366
402,7.1108680405,-184.2183599672,1348.9493038588
403,7.2513204875,-183.9535035076,1348.938160881
404,7.3942070869,-183.6898020539,1348.931455434
405,7.5370936863,-183.4261006002,1348.924749987
406,7.6851798706,-183.165226448,1348.9208565671
407,7.8332660549,-182.9043522957,1348.9169631473
408,7.9810557746,-182.643292178,1348.9145519941
409,8.1288454943,-182.3822320602,1348.9121408409
410,8.2766352141,-182.1211719425,1348.9097296877
411,8.4305441466,-181.8636864154,1348.9060904828
412,8.5844530792,-181.6062008883,1348.902451278
413,8.7365829084,-181.3476588103,1348.8989144756
414,8.8887127375,-181.0891167322,1348.8953776732
415,9.0426220138,-180.8316661711,1348.8897970609
416,9.1965312902,-180.57421561,1348.8842164487
417,9.3504405665,-180.3167650488,1348.8786358364
418,9.5044581147,-180.0593886106,1348.8726388461
419,9.6584756629,-179.8020121724,1348.8666418559
420,9.809618034,-179.5428679889,1348.8671670546
421,9.9607604051,-179.2837238055,1348.8676922532
422,10.1068220128,-179.0218111764,1348.8759252049
423,10.2528836205,-178.7598985473,1348.8841581566
424,10.3989452282,-178.4979859183,1348.8923911082
425,10.5568315699,-178.2437109067,1348.912790167
426,10.7147179116,-177.9894358951,1348.9331892259
427,10.8769947302,-177.7382169047,1348.9567530324
428,11.0392715489,-177.4869979143,1348.9803168389
429,11.1960553725,-177.2322099037,1349.0027200148
430,11.3528391962,-176.977421893,1349.0251231906
431,11.4982643846,-176.7157147082,1349.0441196096
432,11.6436895731,-176.4540075233,1349.0631160286
433,11.7891147616,-176.1923003384,1349.0821124476
434,11.937751772,-175.9317371147,1349.0783914795
435,12.0863887825,-175.6711738911,1349.0746705113
436,12.2571964545,-175.4257340914,1349.0505035107
437,12.4280041266,-175.1802942918,1349.0263365101
438,12.6302730348,-174.961393583,1348.9921346315
439,12.832541943,-174.7424928743,1348.9579327529
440,13.0564092656,-174.5464701174,1348.9197424318
441,13.2802765883,-174.3504473605,1348.8815521107
442,13.5124646619,-174.1658077966,1348.8368650889
443,13.7446527355,-173.9811682327,1348.792178067
444,13.9875315548,-173.8110648918,1348.746628835
445,14.2304103741,-173.6409615509,1348.701079603
446,14.484021386,-173.4872237161,1348.6558454037
447,14.7376323979,-173.3334858812,1348.6106112044
448,15.0042101696,-173.2054559998,1348.5601667686
449,15.2707879413,-173.0774261184,1348.5097223329
450,15.5454085222,-172.9725614468,1348.4498312884
451,15.8200291031,-172.8676967753,1348.3899402439
452,16.094649684,-172.7628321038,1348.3300491994
453,16.3684612307,-172.6642535559,1348.2571828369
454,16.6422727774,-172.5656750079,1348.1843164744
455,16.9152320119,-172.457327722,1348.1230455847
456,17.1881912464,-172.3489804361,1348.0617746951
457,17.461150481,-172.2406331502,1348.0005038054
458,17.7105799392,-172.0739450299,1348.0003775701
459,17.9600093974,-171.9072569097,1348.0002513348
460,18.2094388557,-171.7405687895,1348.0001250995
461,18.4588683139,-171.5738806692,1347.9999988643
